인생 따라 구름 따라,김예리,"시, 자아, 그리움","시에서 화자란 내면의 목소리를 언어를 통해 전하고자 하는 주체이다. 그러기에 시적 발현은 대개 주 관적 경험을 토대로 이루어진다. 김예리 시인의 시는 전반적으로 대상의 창조보다는 체험적 ‘나’와 기 억을 공유하는 ‘임’을 매개로 한, 시적 자아를 표출하고 있다. 심연에 침전되어 있는 감정에 의존하기에 평범한 넋두리로 흐르는 것을 경계해야 하겠지만 역설적으로 그만큼 진솔한 자기 고백으로 독자에게 교감의 실마리를 제공하기도 한다. 실체적이고 주관적인 감정 이 이입된 시에서는 타인의 동의를 구하기보다는 화자의 개인적 소회가 많이 차용되기에 매너리즘에 빠지기 쉬운데 이를 극복하는 것이 작가적 역량이라 하겠다. 「떠나간 사람」에서 “아무리 그립고 그리워 불러봐도/빈 메아리의 공허/인생은 뜬구름 같구나//꿈에라 도 보고 싶지만/그마저 외면하는 무심한 사람/애타는 마음은 내 몫이구나”라던가 「추억」의 “내 생의 언저리/묵묵히 배회하는 그리움/황혼의 쓸쓸함이 여울진다//언젠가/방황의 종지부 찍는 날/마음에 평안 깃들어 잠들까?”는 시인의 삶에 녹아 있는 그리움의 갈증을 소환하고 있다. 김예리 시인은 ‘나’라는 1인칭 대명사로 자신의 느낌, 심정, 체험, 입장 등을 피력하며 ‘우리’라는 복수 의 화자를 등장시켜 청자인 ‘임’을 향한 지순한 마음이 사랑의 본질로 표출되고 있음을 「달과 별」, 「그 리움 속에서 더 아픈」, 「모닥불」에서 읽어낼 수 있다. 부분적으로 소개된 사물시로는 「목련화」, 「대나무」, 「허수아비」, 「달과 별」, 「낙엽」 등을 꼽 을 수 있는데, 화자의 심중보다는 눈에 보이는 그대로의 대상이나 사물을 반영하여 화자가 드러나지 않는 듯하지만, 가만히 들여다보면 화자를 객관화하여 단지 전면에 드러나지 않았을 뿐 인생론적인 의 미를 암시한다. 몇 편의 작품에서 엿본 깊은 불심을 바탕으로 한 깨달음과 갈망과 마음에 평안을 비는 염원의 희구希 求가 작가적 성찰을 도모하고 있음을 「불두화」에서 확인할 수 있다. 이 작품의 종장을 보면 “불두화 떨어져 열반에 든 자리/한 송이 흰 구름/법당 향해 백팔 배 판다”는 불자의 시선으로 바라보지 않으면 묘사하기 어려운 비유의 표현이라 하겠다."
일인분의 삶,이슬기,"자기계발, 삶의이야기, 에세이","누구에게나 한 번쯤 익숙한 일상이 바뀌는 터닝 포인트가 찾아온다 . 나에게 그 지점은 20대 후반이었 다. 당시 돈을 모으면 안정적으로 살 것이라 생각했다 . 기왕이면 빨리, 편하게 살고 싶었다 . 해 오던 편집 디자이너의 일을 접고 자영업을 하는 아버지 회사에 들어가 일했다 . 1년 반 정도의 시간이 흐르 는 동안 사무원의 일은 지루했고 , 권태로웠다 . 아버지의 생업이 나의 생업이 될 것 같지 않았다 . 좋아 하지 않는 일을 밥벌이로 하는 건 행복과는 거리가 멀었다 . 직장인의 옷을 벗어던지기로 했다. 덤으로 독립이라는 삶이 딸려 왔다. 어떤 태도와 방향성으로 준비 할 것인가 ? 우선 하고 싶은 것들을 찾아야 했다. 다르게 살기로 한 이상 이제부터는 좋아하는 일을 하 며 살겠노라 다짐했다 . 어떻게 해야 온전한 나 자신으로 살지 고민했고 진정한 자립을 꿈꿨다 . 남들이 재단하지 않은 나만의 행복을 찾고자 했다. 자유는 매력적이었다 . 기회가 있다면 머뭇거리지 않고 어디든 뛰어들었다 . 뇌의 지방을 줄여 보려는 마음으로 대학원에 입학해서 온갖 석학들의 지식과 지혜를 갈구했다 . 뮤지컬 배우가 되어 무대에 서기 도 했다. 자신이 무엇을 좋아하는지 아는 사람들과 동료가 되어 그들의 열정을 탐미했다 . 아, 세상은 내가 겪어 보지 못한 일과 알고 싶은 사람들로 즐비하구나 ! 그 와중에 생계라는 큰 산을 올라야 했다. 퇴사와 독립 후 홀로 짊어진 책임은 결코 가볍지 않았다 . 다 시 아르바이트를 시작했다 . 그러기엔 사회가 만들어 낸 기준에서 늦은 나이 같았다 . 다양한 경험을 하 는 건 좋았지만 여의치 못한 형편 앞에서 인생의 지름길이 없다는 사실을 마주했다 . 다시 출발선에 선 만큼 치열하게 버텨야 했다. 혼자서 고스란히 하루하루를 만들어 가는 한편 내면의 복잡한 생각과 감정을 글로 새겼다 . 글쓰기는 요철로 점철된 내 하루의 위안이었다 . 상대방에게 반응하며 즉시 내뱉어야 하는 말보다는 나만의 시간 을 들여 꾹꾹 눌러 담는 글이 내겐 잘 맞았다 . 글로 내 이야기를 조금씩 모았다 . 20대에서 30대로 나아가는 지점에 있던 나는 문장으로 보기 좋게 담아 사람들과 나눴다 . 처음에 사람 들은 내 글을 편하게 읽지 못하는 듯 보였다 . 혼자 쓴 글이 타인에게 가닿기까진 시간이 걸렸다 . 글은 일인분의 삶 한 번에 나아지는 법이 결코 없었다 . 쓰고, 지우고 , 다시 쓰고, 고치고 , 수없이 반복할 수밖에 . 연습하고 연습하며 내 이야기가 사람들의 마음에도 닿기를 바랐다 . 나는 나를 들려주고 싶었다 . 내가 겪은 경험과 느낀 감정들 , 생각과 변화들을 . 우선은 1인 가구로 살아가는 이야기를 쓰는 것에 집중했 다. 퇴사하기로 맘먹은 순간부터 혼자 지내온 시간. 그 속의 나는 직장인으로 살아갈 때보다 더욱 풍 성하고 단단한 삶을 살아가고 있다."
작가의 드론 독서 4,정광모,"인문, 사회, 문학","이 책은 소설가의 독서 일기이다 . 문학, 인문, 사회, 과학을 넘나들고 가로지르는 다양한 책들을 읽고 난 감상의 글을 엮은 책이다 . 어떤 편견이나 도그마에 치우치지 않으려는 저자의 종횡무진 ‘드론’ 독서 법은 근현대 문학과 우리 사회의 다양한 지평을 가늠해 보게 한다. 또한 저자는 오랫동안 독서 모임 등을 통하여 책을 읽고 토론하는 사회적 실천에도 관심을 가져 왔다. 저자는 디지털 시대라고 하는 오늘날에도 독서야말로 가장 저렴한 비용으로 한 인간의 정수를 흠뻑 마 실 수 있는 멋진 기회라고 말한다 . 그야말로 인생에 있어 멋지고 유용한 체험 가운데 하나가 바로 ‘독 서’라는 것이다 . 이 책은 그런 독서의 길을 떠나고자 하는 이들에게 좋은 길잡이가 될 것이다 ."
,천아이펑,"과학, 물리학, 교육","세상 만물은 언제나 통일된 법칙에 따라 저마다의 운동을 한다. 이러한 법칙을 향한 무한한 호기심과 탐구 속에서 물리학은 탄생했다 . 물리학은 물질 운동의 가장 일반적인 규칙과 물질의 기본 구조를 연 구하는 학문이다 . 사과는 왜 땅으로 떨어지는지 , 달은 왜 지구로 떨어져 내리지 않는지부터 내 몸을 이루고 있는 세포는 어떻게 구성되어 있는지까지 , 온 세상 만물이 생겨나고 움직이는 이유와 원리를 탐구한다 . 그래서 고학년으로 올라갈수록 난해한 이론과 수학이 필요해지기도 한다. 그렇기 때문에 물 리 과목은 처음부터 기초를 쌓듯이 체계적으로 접근하지 않으면 한없이 어렵게 느껴질 수도 있다. 이 책은 인류가 정립한 물리학 원칙들이 우주의 신비를 탐구하는 데서부터 우리 실생활에 어떻게 적용 되는지까지를 살펴본다 . 1장에서는 전기와 자기에 관한 현상과 법칙을 알아본다 . 2장에서는 소리와 색 깔의 신비로운 세계를 경험한다 . 도플러 효과와 빛의 분산, 반사, 굴절, 간섭과 적외선 , 자외선 , X선 등 에 대해서도 설명한다 . 3장에서는 고전 물리학의 틀을 뒤흔든 두 ‘먹구름’에 대해 알아본다 . 하나는 빛 이 매개되는 가상 물질인 에테르의 존재를 부정하는 마이켈슨 몰리의 실험이다 . 두 번째는 흑체 복사 실험의 결론과 고전 전자기 이론의 모순이다 . 이로 인해 물리학이 또다시 엄청난 위기에 빠지고 또 물 리학자들이 이 두 먹구름을 어떻게 해결했는지에 관한 이야기가 흥미진진하게 펼쳐진다 . 물리로 세상 만물을 이해할 수 있다고 하지만 , 교과서에서 배우는 물리는 어렵고 지루하기만 하다. 이 책은 청소년들이 살면서 한 번쯤 궁금증을 가졌을 법한 질문들에 답을 들려주면서 물리의 기본 개념과 법칙을 알기 쉽게 설명한다 . 나아가 자연에 대한 호기심을 충족시키고 , 과학적인 사유의 힘을 길러 소 중한 사랑을 배울 수 있게 해 준다. 저자는 갖가지 그림과 표로 이해를 돕고 지식 카드, 선생님의 한마디 , 상상력을 펼쳐 봐 등의 코너로 청소년들의 눈높이에 맞춰 기본 개념을 잡아 준다. 또한 옛 성현들의 고사성어에 담겨 있는 물리에 관 한 깨달음을 전해 주고 위대한 과학자와 관련된 흥미진진한 에피소드를 소개한다 . 또 유명한 화가의 재미로 읽다가 100점 맞는 색다른 물리학 (하편) 그림이나 흥미진진한 SF 영화 속에 숨어 있는 물리학 지식도 알려 준다."
절대긍정의 기적,이영훈,"종교, 자기계발, 영감","인간이 할 수 없는 일을 하나님께서 하실 때, 우리는 그것을 기적이라고 부릅니다 . 그래서 우리의 삶 은 그 자체로 매일이 기적입니다 . 2022년 한 해에만 전 세계적으로 약 7천만 명의 사람이 사망했다고 합니다 . 코로나 19 등 갖가지 질병으로 , 노화로 전쟁으로 사고로 약물로 , 혹은 심리적인 어려움으로 인 해 매일 평균 18만 명 이상의 사람이 세상을 떠난 것입니다 . 그런데 하나님은 우리에게 오늘이라는 선 물을 주셨습니다 . 우리를 통해 이루고자 하시는 하나님의 뜻이 있기 때문입니다 . 아침에 눈을 뜨고 숨 을 쉬고, 심장이 여전히 힘차게 뛰고 있다면 , 그것은 아직 우리에게 사명이 남아있기 때문입니다 . 한 번뿐인 인생을 의미 있고 가치 있게 만들어가는 것이 하나님께서 우리에게 주신 사명을 감당하는 일입 니다. 하나님은 절대긍정의 하나님이시기에 , 그분을 만나면 우리 삶 가운데 있던 모든 부정이 사라집니다 . 자기 자신, 타인, 일과 사명, 환경, 미래가 새롭게 되는 오중긍정의 기적이 일어납니다 . 이러한 오중긍 정을 경험하기 위해서는 긍정언어 , 절대감사 , 사랑나눔이라는 세 가지 훈련이 필요합니다 . 절대긍정의 원리를 훈련하고 삶에 적용한다면 하나님께 받은 사명을 이루고 그분을 기쁘시게 하는 기적의 인생 속 에 거할 수 있습니다 . 이 책에서는 절대긍정의 중요성과 개발 원리를 사례와 함께 설명했고 각 챕터 마지막에는 10개의 체 크 리스트를 실었습니다 . 저는 지능지수나 감성지수보다 긍정지수 (Positivity Quotient) 가 더 중요하다고 생각합니다 . 긍정지수가 높을수록 삶과 신앙의 행복도와 성취도 또한 높아지기 때문입니다 . 더불어 4 차원 절대긍정학교라는 훈련 교재도 출판했습니다 . 주제별로 성경말씀을 공부하고 묵상 및 적용을 담 은 교재로 소그룹 훈련에 사용하면 더욱 효과적일 것입니다 . 이 책을 통해 절대긍정의 하나님을 향한 믿음이 더욱 확고해지길 원합니다 . 오증긍정과 삼중훈련을 배 우고 적용함으로써 모든 부정을 긍정으로 바꾸시는 하나님 사랑의 기적을 경험하시길 소원합니다 ."
정녀들이 밤에 경찰 수의를 지었다,이중기,"역사, 일기, 사진","2008년 이후, 해방정국 ‘영천 10월 항쟁’을 정리하면서 틈틈이 끼적거려 놓은 ‘나’와 ‘영천 사람들’이야 기로만 묶으려고 했으나 암만 봐도 거푸집이라 이것저것 들어내고 『루이 델랑드의 선교 노트』에 기대 어 한 공간을 채웠다 . 『루이 델랑드의 선교 노트』는 프랑스 파리 외전방교회에서 파견한 한 선교사의 일기 번역본이다 . 영천성당 신부였던 그의 일기는 고스란히 해방공간 영천의 은밀한 풍경인데 , 당시 사건에 대한 정황 묘사가 없는 메모 형태여서 살아 움직이는 활동사진이 아니라 정지된 스틸사진 쪽이 다. 하지만 ‘영천 10월 항쟁’에 대한 유일한 기록이라는 사실 때문에 나는 ‘비매품’인 이 책의 1945년 8월 15일부터 1947년 봄까지 10월 항쟁과 관련된 부분들만 발췌·첨삭·재구성했다 . 이것으로 다시는 그쪽으로 기웃거리지 않을 것이다 ."
조금 서툴더라도 네 인생을 응원해,자회독서회,"자기계발, 여성, 에세이","세상은 너무나 빠르게 변해 가고 그 흐름에 휩쓸려 내가 원하는 삶의 모습은 잊은 지 오래다 . 하지만 바 깥세상이 시끄러울수록 더 내면에 집중하면서 솟구치는 혼란과 불안을 진정시키고 달래야만 한다. 이 책 은 삶의 궤도를 찾지 못하고 방황하는 여성들을 위한 인생 지침서다 . 사막 같은 각박한 도시의 삶 속에서 다른 사람과 발맞추려 애쓰지 않고 굳건하게 자신의 인생을 살아가는 여성들의 이야기를 담았다 . 이 책을 엮은 자회독서회는 600만 명이 넘는 회원을 지닌 미디어 공유 플랫폼이다 . 중국 상하이 위챗 영 향력 순위에서 1위 자리를 놓치지 않고 있다. 좋은 글을 선정해 오프라인 이벤트를 개최하면서 수많은 여성의 삶에 영향을 미치고 도움을 줬다. 자회독서회는 지금까지 다룬 글 중에서 600만 회원의 열렬한 공감을 이끌어 냈던 작품만 모아 이 책을 엮었다 . 인생의 성장, 직장에서의 꿈, 연애와 결혼, 마음 다스리 기 등 다양한 내용을 모아 따스한 위로와 격려, 살아갈 용기를 건넨다 . 흥미로운 이야기에 푹 빠져 페이지를 넘기다 보면 당당하게 자신의 길을 뚜벅뚜벅 걷는 여성들을 만나게 될 것이다 . 의연하게 독립하고 , 거침없이 자유를 누리며 , 낭만과 아름다움을 놓치지 않는 친구 같고 언니 같은 여성들이다 . 이 책의 마지막 페이지를 덮을 때쯤이면 우리도 방황하지 않고 자신만의 리듬으로 살아 갈 자신감이 마음속에 충만할 것이다 ."
조정민의 답답답,조정민,"종교, 영적성장, 충실함","조정민 목사가 인도하는 베이직교회의 예배 ‘아름다운 동행’ 시간에는 설교 후 신앙생활에 대한 고민을 실시간 문답으로 진행하고 있다. 이 책은 그중 80개의 질문과 답을 엄선하여 엮었다 . 시끄러운 세상에 서 믿음의 길을 걷는 그리스도인이 신앙과 현실 사이에서 겪는 현실적인 고민을 믿음/기도, 신앙생활 , 연약함 , 고난, 분별, 가정/연애, 일상생활 등 7개의 주제로 나누었고 말씀을 근거로 그리스도인이 공감 할 수 있는 언어로 속 시원히 답해 준다. 이 책은 초신자들에게는 신앙생활의 궁금증에 답해주고 , 기 신자들에게는 신앙과 현실 사이의 답답함을 풀어주며 , 리더들에게는 지체들의 신앙 고민을 해결해 주 는 데 도움을 줄 것이다 . 우리는 예수님을 믿지만 여전히 두렵고 하나님을 사랑하지만 늘 불안한 것이 현실이다 . 그리고 관계 문제로 힘겨워하며 하나님의 뜻대로 산다는 것이 무엇인지 분별하기가 쉽지 않다. 저자는 내가 포기한 만큼이 내 믿음이라고 말한다 . 또 고난은 내 것이 아닌 것을 내 것이라 착각하고 살아갈 때 하나님이 그것을 깨우치는 방법 중 하나라고 이야기한다 . 이 책은 쉴 틈 없이 우리의 평안을 흐트러뜨리는 세상 속에서 우리가 쥐고 있는 것들을 내려놓고 하나님께 집중하도록 돕는다 . 그리스도인이 세상을 이기는 비결을 들려주며 사도 바울처럼 하나님과 동행함으로 늘 기쁨이 가득한 삶으로 안내한다 . 물론 저자는 이 책 한 권으로 우리 신앙의 답답함이 결코 다 풀리는 일은 없을 것이라고 말한다 . 어떤 틀에도 담기지 않는 각자의 신앙과 우리 신앙의 대상인 삼위일체 하나님의 무한한 넓이와 깊이와 높이 때문이다 . 다만 믿음의 길에서 누군가 동반자가 되어 주는 것만으로 족하다면 이 책을 통해서도 서로 신앙의 대화를 이어 갈 수 있다고 저자는 믿는다 ."
죽음 공부,박광우,"의학, 자기계발, 사회","사랑하는 가족, 친구, 친지들이 누워 있는 나의 곁에 빙 둘러 서 있다. 점점 사그라지는 의식을 붙잡고 마지막 목소리를 낸다. ‘그동안 미안하고 고마웠다 , 잘 지내다 간다.’ 그렇게 자는 듯이 천천히 눈을 감 는다…. 우리가 ‘죽음’ 하면 떠올리는 이미지이지만 , 저자는 이런 영화 같은 죽음은 없다고 말한다 . 엄 습하는 고통은 바로 누워서 잠을 잘 수 없을 정도로 선명하고 날카롭고 , 의식은 온통 아픔에 쏠려 있 다. 누군가는 죽음 앞에서 모든 것을 포기하고 , 누군가는 검증된 치료가 아닌 미지의 위험한 희망에 매달리고 , 누군가는 온 힘을 다해 마지막 인사를 전하려 한다. 저자는 지난 20여 년간 말기 암, 파킨슨병 환자들의 곁에서 의사로서 , 그리고 한 인간으로서 삶과 죽 음의 ‘경계의 시간’을 지켜왔다 . 저자는 건강할 때 알 수 없는 삶과 죽음의 다양한 사연을 전한다 . 그 리고 환자가 ‘병이 있는 일상’을 꾸릴 수 있도록 구체적인 의학 지식을 함께 전한다 . 아울러 존엄한 죽 음을 어렵게 만드는 의료 현실을 함께 살펴 더 나은 죽음을 위해 같이 고민해야 할 사회적 조건들에 대해서도 이야기한다 . 그리고 삶과 죽음의 혼란 속에서 , 어려운 결정 앞에 길을 잃은 환자들의 최선의 결정을 돕겠다는 의사의 다짐도 써 내려간다 . 2020년 한국의 사망자 통계는 77%가 병원에서 , 16%가 집에서 생을 마무리했음을 보여준다 . 1980년 대까지만 해도 집이 아닌 곳에서 죽는 것을 객사라 하여 다들 꺼려했고 대부분 사람들이 집에서 삶의 마지막을 준비했다 . 그러나 의료 기술이 발전하며 아이러니하게도 병원은 사람을 살리는 장소이자 , 사 람들이 가장 많이 죽음을 맞이하는 곳이 되었다 . 2008년 세브란스 병원 ‘김 할머니 사건’을 계기로 존 엄사에 대한 논의가 이뤄졌고 , 이는 임종 과정에 있는 환자가 무의미한 연명의료를 받지 않을 수 있도 록 선택하게 하는 지금의 연명의료결정제도로 이어졌다 . 그리고 2022년 기준 10만 4,000건의 연명의 료계획서가 등록되었다 . 존엄한 죽음을 통해 존엄하게 완성되는 삶의 시간. 이 중대한 결정을 위해 우리는 병의 팩트를 알고 남은 생의 방향을 다시 잡아나가야 한다. 저자는 병과 싸우는 환자들의 분투를 전하는 곁에, 질병에 대한 객관적인 사실을 담담하게 이야기한다 . 해외의 암 상담 제도를 소개하며 죽음 앞에 고민해야 할 현실적인 문제들에 대해서도 생각할 거리를 던진다 . 또한 상급 종합병원으로 쏠리는 한국의 의료 현실, 5분 남짓의 진료를 받고 궁금증과 불안을 묻어둔 채 집으로 돌아오는 환자들의 고민, 치료받을 곳을 찾아 헤매는 고충에 대해서도 함께 고민해본다 . 죽음에 대한 두려움과 엄습하는 통증으로 고통 받는 환자들은 ‘좋은 죽음’을 위해 어떤 선택을 할 수 있을까 ? 암 치료는 단거리 경주가 아니다 . 암의 종류와 병기에 따라 달라지겠지만 , 대부분의 암 치료 는 장거리 경주이다 . 경기 중 다양한 변수가 발생할 수 있으며 , 이에 어떻게 대처하는지에 따라 완치 라는 결승점을 통과할 수도, 혹은 재발과 전이라는 진흙탕 속에서 헤맬 수도 있다. 결승점에 닿기 위 해서는 목표를 명확하고 지속적으로 제시하는 내비게이션이 필요하며 , 그 존재가 바로 의사다 . 죽음을 상기하며 익숙했던 오늘 하루는 좀 더 낯설고 새로워진다 . 막연한 공포와 무지를 넘어, 죽음을 나의 것으로 가까이 끌어안을 때 우리는 죽음까지 포함한 더 완결된 삶의 이야기를 써나갈 수 있다. 이 삶에 언젠가 끝이 있다는 것을 기억하고 , 오늘의 이 시간이 얼마나 귀한지를 알 때 우리의 하루하 루는 더 다채롭게 꾸려지고 , 더 깊은 의미들로 채워질 것이다 ."
진심이 열심을 이긴다,최민기,"신앙, 영적, 인생","어릴 때는 세상에서 빨리 높아지는 사람이 인생의 고수처럼 느껴졌다 . 어린 나이에 꿈을 성취하고 청 년의 때에 성공하는 사람들 , 높은 고지에 가장 빨리 올라간 사람들…. 이런 사람들을 동경하고 잘 사 는 인생, 인생의 고수라 생각했다 . 하지만 이제는 낮아지는 사람이 인생의 고수임을 깨닫게 된다. 영적인 고수만이 아름답게 잘 낮아질 수 있다. 예수님은 최고의 고수이셨다 . 예수님은 삶 자체가 낮아 짐이었다 . 하나님께서 자신의 낮아짐을 쓰실 것이라는 믿음으로 시간과 공간을 내어드린 삶이었다 . 예 수님은 ‘말씀’ 외에 어떤 것도 남기지 않으셨지만 , 그분의 삶과 사역은 하나도 땅에 떨어지지 않았다 . 죽기까지 낮아지셨을 뿐 아니라 낮아진 모습 자체가 평안이었다 . “…그가 도살자에게로 가는 양과 같이 끌려갔고 털 깎는 자 앞에 있는 어린 양이 조용함과 같이 그의 입을 열지 아니하였도다 ”(행 8:32 참조. 사 53:7). 인간은 모두가 하나님께서 허락하신 자리와 위치가 있다. 하지만 그 자리에 익숙해지면 감사하기보다 당연한 권리라고 생각한다 . 그것은 곧 하나님 앞에 교만임에도 그것을 알지 못하고 남들과 비교하며 더 높아지기를 갈망한다 . 그래서 신앙이란 높아지려는 자아와 낮추시는 하나님의 은혜의 싸움이라고 할 수 있다. 하나님은 사람을 높여서 사용하시는 것이 아니라 낮춰서 사용하시기 때문이다 . 그리스도인으로서 우리의 삶은 ‘잘 낮아지기 위한 훈련장’과 같다. 난 선교사로서 하나님이 허락하신 땅, 하나님이 허락하신 자리에 서 있다. 선교를 비롯한 모든 하나님의 사역의 성패는 평안하게 낮아지 는 것에 달려 있다. 예수님은 낮은 자리에서 우리를 부르고 계신다 . 성경의 많은 인물도 쇠약해졌고 두려워했지만 하나님의 은혜로 자신에게 주어진 십자가를 졌다. 우리 또한 선진들의 앞길을 따라가는 것이다 . 내 가족, 나와 함께했던 하나님의 사람들 , 선교지의 영혼들 , 함께 교회로 모였던 사람들 , 앞으로 교회가 될 사람들 모두가 그 길을 함께 걷는다 . 한 시대를 함께 아파하고 또 기뻐하며 걷는 것이 얼마나 큰 축복인가 ! 함께 낮아짐을 공유하며 하나님 의 뜻을 찾아가는 것이 얼마나 감사한 일인가 ! 낮아짐이 밀알이 되어 예수님을 따라가는 삶이 된다면 이 또한 얼마나 영광인가 ! 이 땅에서 마지막 호흡을 하나님께 드리기까지 이것을 노래하며 살고 싶다. 진심이 열심을 이긴다 죽음의 낮아짐을 통과하면 , 우리 주님이 기다리고 계시리라 . 우리를 안아 주시며 “내가 너와 함께하며 다 보고 듣고 느꼈다 . 잘하였다 .” 하며 칭찬하여 주시리라 ! 조금 더 낮게 주님의 이름을 부를 수 있도록 조금 더 낮아져 주님의 음성을 들을 수 있도록 조금 더 낮아져 주님의 모습을 볼 수 있도록 우리를 낮추소서 ."
척화냐 개화냐 조선의 마지막 승부수,"이광희 , 손주현","역사, 정치, 국제관계","역사에 ‘만약’이란 게 있었으면 어떨까 ? 일찌감치 세계의 흐름에 눈과 귀를 열고 정세를 파악하고 있었 더라면 , 또 세도 정치 없이 나라가 안정되어 있었더라면 , 나라 문을 일찍 열고 근대 문물을 받아들였 더라면 , 신분제를 빨리 없애고 백성들의 생활을 안정시켰더라면 등등 의견이 끝이 없을 것이다 . 그런 데 그렇게 생각하면 백여 년 전 실패한 역사의 교훈에서 오늘의 힌트를 얻을 수 있지 않을까 ? 조선의 끝자락이라고 할 수 있는 개화기 오십여 년의 역사적 교훈 역시 마찬가지다 . 잘못된 조약을 맺 어 백성들이 도탄에 빠진 것도, 준비가 되지 않은 상태로 무역을 허락해 경제가 파탄 난 것도, 강대국 눈치를 보다가 이권을 죄다 빼앗긴 것도, 지금 우리에게 처절한 교훈을 준다. 그중에서도 가장 큰 교 훈을 주는 건 외교 분야일 것이다 . 청나라와 러시아 , 일본과 미국 등 세계열강에 둘러싸여 제대로 된 목소리를 내지 못하다 일본에 강제 병합된 게 불과 백여 년 전이고 , 광복의 기쁨을 누린 건 채 백 년 이 되지 않는다 . 지금 국력, 경제력 , 국방력 등이 그때와 몰라보게 달라진 건 사실이지만 , 외교 관계는 다르지 않다. 지금도 중국과 러시아 , 미국과 일본에 둘러싸인 것은 마찬가지이기 때문이다 . 이 책은 조선 역사의 끝자락이라고 할 수 있는 개화기 오십여 년을 다룬다 . 저자들은 병인양요와 신미 양요를 거쳐 강화도 조약을 맺고, 갑신정변과 동학 농민 운동을 지나 대한 제국이 세워진 뒤 일제에 국권을 빼앗기는 한일 병합 조약 체결까지의 기간 동안 조선의 운명을 바꾼 사건들이 왜 일어나게 되 었는지 그 사건이 일어나게 된 전후 사정을 설명하면서 , 우리에게 역사적 교훈을 생각하게 한다. 척화냐 개화냐 조선의 마지막 승부수"
코드612 누가 어린왕자를 죽였는가,미셸 뷔시,"미스터리, 모험, 추리","비행학교 정비사인 네벤은 한 통의 전화를 통해 카메룬의 억만장자에게 비행기 잔해 감식을 의뢰 받는 다. 발견된 비행기의 잔해는 생텍쥐페리가 타고 간 비행기와 같은 기종이었으나 , 발견된 장소는 알려 진 것과 다른 장소였다 . 함께 발견된 만년필을 생텍쥐페리의 것으로 생각한다는 의뢰인의 의뢰를 받아 생텍쥐페리에 관해 모르는 것이 없는 사설탐정 앤디와 함께 의문을 해결해 나가게 된다. 이 책은 생텍쥐페리의 실종(또는 죽음)과 어린왕자라는 소설의 관련성에 관해 미스터리의 기법을 통해 다시 해석해내고자 한다. 어린왕자를 통해 인생의 전환점을 맞이한 6명의 인물들이 CLUB 612 라는 모 임을 결성하고 , 소설 어린왕자 속 어린왕자의 결말과 홀연히 사라진 생텍쥐페리의 결말에 대해 진실을 찾는데 , 그 추적에 정비사이자 조정사인 네벤과 탐정인 앤디가 동행하면서 이야기가 전개된다 . 그들은 어린 왕자가 방문한 여섯 행성 대신 여섯 섬을 방문하게 된다. 바로 장사꾼의 섬, 허영심 많은 여인의 섬, 술꾼의 섬, 가로등 켜는 사람의 섬, 그리고 지리학자의 섬이 바로 그곳이다 . 그곳의 인물들 은 CLUB 612 를 결성하고 평생 동안 생텍쥐페리의 실종과 어린 왕자의 죽음을 추적해 온 사람들이다 . 그리고 나름대로의 이론을 가지고 있기도 하다. 정비공 네벤과 어린 탐정 앤디는 그들을 방문하며 어 린 왕자라는 소설에 담긴 의미와 생텍쥐페리의 삶을 추적하고 음미한다 . 코드612 누가 어린왕자를 죽였는가 저자는 1944년 정찰 비행을 나섰다가 사라진 후 거의 60년이 지나고 지중해에서 발견된 생텍쥐페리의 비행기를 죽음의 증거로 보지 않았다 . 생텍쥐페리의 시신도 발견되지 않았으며 몇 안 되는 증인들의 증언 또한 서로 달랐다 . 저자는 이것을 미스테리로 보았고 생텍쥐페리의 작품, 생활, 메모 하나, 주변 의 인물 등 모든 것에서 단서를 찾기 시작한다 . 이것이 바로 CODE 612 의 탄생이다 . 가장 커다란 단서 는 생텍쥐페리가 사라지기 몇 달 전 출간된 ‘어린 왕자’다. 작가는 어린 왕자를 세상이 평하듯 말랑말 랑한 책이거나 자기계발서로 보지 않고 도피할 권리와 자성할 권리에 대한 찬사로 보았다 . 저자는 어린 왕자를 미분하듯 분해해서 적분하듯 새로운 이야기로 쌓아 올린다 . 어린 왕자가 방문한 행성들의 주인을 다시 현실에 되살려냈고 , 그들이 생텍쥐페리가 살아있다고 믿으며 긴 시간을 통해 끈 질기게 찾게 만든다 . 그리고 그들이 고용한 정비사와 탐정은 소설 어린 왕자를 통해 살아있었던 생텍 쥐페리의 뒤를 쫓는다 . 그 과정에서 어린 왕자와 소설의 등장인물들이 하는 말, 하는 행동 모두가 단 서이며 , 저자가 소설 밖에 적어 놓은 행동과 메모는 의문을 해결하는 코드가 된다. 저자는 많은 작가 들이 만들어 놓은 어린 왕자의 또 다른 버전들을 연구해서 자신만의 스타일로 해독해낸다 ."
